,ArrDelay,Month,DayOfWeek,AirTime,Distance,TaxiIn,TaxiOut,DepDelay,Diverted,Carrier,Weather,NAS,Security,LateAircraft
4245,31,12,7,326,2133,6,17,21,0,1,0,1,0,0
4246,-25,12,3,41,185,5,14,-5,0,0,0,0,0,0
4247,-5,5,5,52,209,7,7,-3,0,0,0,0,0,0
4248,6,10,5,76,589,4,22,-4,0,0,0,0,0,0
4249,-1,3,6,57,337,6,15,6,0,0,0,0,0,0
4250,-1,12,3,104,759,5,11,-1,0,0,0,0,0,0
4251,1,8,1,105,744,15,11,-2,0,0,0,0,0,0
4252,-28,6,7,171,1491,3,11,-3,0,0,0,0,0,0
4253,-16,11,6,256,1864,21,8,-1,0,0,0,0,0,0
4254,-21,11,5,45,214,6,13,-3,0,0,0,0,0,0
4255,7,2,1,114,689,5,21,-2,0,0,0,0,0,0
4256,-4,7,3,65,445,3,22,-3,0,0,0,0,0,0
4257,233,12,2,84,668,8,23,238,0,0,1,0,0,1
4258,-6,11,3,158,1269,9,16,-3,0,0,0,0,0,0
4259,6,3,2,129,745,10,23,-7,0,0,0,0,0,0
4260,-3,9,2,59,373,5,7,1,0,0,0,0,0,0
4261,-27,11,2,118,883,8,5,-3,0,0,0,0,0,0
4262,-11,5,4,138,913,4,8,3,0,0,0,0,0,0
4263,-33,11,6,106,678,3,9,-4,0,0,0,0,0,0
4264,8,2,3,45,256,8,27,-3,0,0,0,0,0,0
4265,-7,7,6,57,403,5,10,3,0,0,0,0,0,0
4266,-25,2,7,83,665,5,15,-2,0,0,0,0,0,0
4267,3,4,3,25,109,4,16,13,0,0,0,0,0,0
4268,-11,4,5,82,508,12,19,-5,0,0,0,0,0,0
4269,13,5,3,48,293,3,12,15,0,0,0,0,0,0
4270,48,7,1,80,522,4,21,43,0,1,0,1,0,0
4271,-28,11,4,107,599,4,7,-11,0,0,0,0,0,0
4272,62,12,6,54,247,5,38,30,0,1,0,1,0,1
4273,-7,2,7,67,508,6,13,-4,0,0,0,0,0,0
4274,20,3,5,309,2133,9,15,16,0,1,0,1,0,0
4275,34,12,2,31,185,7,72,-1,0,0,0,1,0,0
4276,11,11,4,81,646,2,41,-4,0,0,0,0,0,0
4277,-11,10,6,113,717,6,10,-8,0,0,0,0,0,0
4278,-23,1,2,59,362,7,10,-10,0,0,0,0,0,0
4279,33,12,1,52,256,3,13,30,0,0,0,1,0,1
4280,-18,7,1,237,1916,5,14,-4,0,0,0,0,0,0
4281,10,3,5,90,515,8,14,3,0,0,0,0,0,0
4282,-9,6,4,202,1745,5,26,4,0,0,0,0,0,0
4283,162,7,4,48,300,2,38,164,0,0,1,0,0,0
4284,10,11,3,219,1515,15,27,-6,0,0,0,0,0,0
4285,-13,9,6,76,570,2,12,-3,0,0,0,0,0,0
4286,-11,11,6,54,288,4,9,-3,0,0,0,0,0,0
4287,-31,8,6,311,2475,12,16,0,0,0,0,0,0,0
4288,42,1,2,84,550,5,12,44,0,0,0,0,0,1
4289,-15,4,5,278,2165,9,15,3,0,0,0,0,0,0
4290,-7,12,5,75,500,7,19,-3,0,0,0,0,0,0
4291,-22,5,2,141,1005,5,15,-3,0,0,0,0,0,0
4292,-2,11,7,176,1092,4,18,-3,0,0,0,0,0,0
4293,62,3,1,43,223,16,18,50,0,0,0,1,0,1
4294,1,5,1,153,977,8,9,-8,0,0,0,0,0,0
4295,4,5,5,49,271,5,11,9,0,0,0,0,0,0
4296,-10,7,4,44,256,9,22,-7,0,0,0,0,0,0
4297,73,10,3,87,644,4,28,67,0,0,0,1,0,1
4298,-3,8,7,77,525,8,12,-2,0,0,0,0,0,0
4299,7,1,5,48,227,19,23,0,0,0,0,0,0,0
4300,5,2,2,182,1242,7,20,-4,0,0,0,0,0,0
4301,9,2,4,127,987,13,16,-2,0,0,0,0,0,0
4302,-7,11,2,186,1660,12,12,13,0,0,0,0,0,0
4303,-1,9,3,44,296,2,9,24,0,0,0,0,0,0
4304,34,5,6,113,967,7,9,55,0,1,0,0,0,0
4305,23,4,6,118,828,5,14,19,0,1,0,1,0,1
4306,21,8,2,48,308,5,49,-7,0,0,0,1,0,0
4307,15,12,6,202,1263,7,9,12,0,1,0,0,0,0
4308,-10,10,4,185,1400,8,17,7,0,0,0,0,0,0
4309,-12,12,5,45,281,4,13,-4,0,0,0,0,0,0
4310,3,7,4,65,354,9,11,-2,0,0,0,0,0,0
4311,17,5,3,90,529,5,17,29,0,1,0,0,0,0
4312,-11,2,3,61,313,2,11,-3,0,0,0,0,0,0
4313,-8,7,4,127,988,11,17,-5,0,0,0,0,0,0
4314,3,11,2,86,602,7,21,-4,0,0,0,0,0,0
4315,-28,10,1,169,1491,3,10,-4,0,0,0,0,0,0
4316,-8,10,6,140,1005,5,10,-2,0,0,0,0,0,0
4317,0,9,2,272,2342,7,18,-2,0,0,0,0,0,0
4318,-12,10,7,27,157,2,17,-5,0,0,0,0,0,0
4319,15,6,7,89,612,10,27,9,0,0,0,1,0,0
4320,-19,12,6,92,541,5,21,-4,0,0,0,0,0,0
4321,-10,7,5,176,1379,5,13,-7,0,0,0,0,0,0
4322,24,2,1,104,756,6,28,10,0,1,0,1,0,0
4323,54,1,2,120,895,11,24,34,0,0,0,1,0,1
4324,44,8,5,44,231,5,17,45,0,1,0,0,0,1
4325,-15,9,7,255,1844,3,8,4,0,0,0,0,0,0
4326,154,11,6,23,100,5,9,149,0,1,0,0,0,0
4327,-16,10,2,190,1671,9,11,9,0,0,0,0,0,0
4328,-9,7,4,253,2227,16,22,11,0,0,0,0,0,0
4329,-8,2,4,62,353,4,11,-5,0,0,0,0,0,0
4330,-5,6,3,32,196,5,18,0,0,0,0,0,0,0
4331,-8,3,2,66,508,3,13,2,0,0,0,0,0,0
4332,-6,1,4,21,84,4,5,-5,0,0,0,0,0,0
4333,359,7,7,124,761,58,78,251,0,1,0,1,0,0
4334,-1,1,1,147,919,11,9,2,0,0,0,0,0,0
4336,1,4,6,51,303,10,29,-5,0,0,0,0,0,0
4337,1,7,4,44,197,7,10,0,0,0,0,0,0,0
4338,0,7,2,125,853,8,12,-2,0,0,0,0,0,0
4339,1,11,3,56,349,5,19,-6,0,0,0,0,0,0
4340,-11,10,4,145,1097,7,20,-3,0,0,0,0,0,0
4341,-22,8,6,37,207,3,13,-7,0,0,0,0,0,0
4343,20,2,1,87,522,4,11,28,0,0,0,1,0,1
4344,-17,7,2,54,299,6,7,-9,0,0,0,0,0,0
4345,10,3,4,239,1671,3,19,7,0,0,0,0,0,0
4346,-7,4,6,102,775,5,12,-1,0,0,0,0,0,0
4347,8,2,5,42,256,6,10,10,0,0,0,0,0,0
4348,-8,3,4,82,621,5,9,1,0,0,0,0,0,0
4349,-17,8,1,75,551,11,7,-5,0,0,0,0,0,0
4350,-2,9,6,131,927,11,10,-4,0,0,0,0,0,0
4351,21,6,1,30,137,5,15,23,0,0,0,0,0,1
4352,-9,9,6,52,342,8,21,-5,0,0,0,0,0,0
4353,-2,8,5,120,861,5,14,2,0,0,0,0,0,0
4354,-7,7,4,66,453,2,7,-2,0,0,0,0,0,0
4355,17,10,3,228,1797,7,11,1,0,0,0,1,0,0
4356,-5,2,7,60,333,2,6,-3,0,0,0,0,0,0
4357,12,2,7,98,544,6,16,4,0,0,0,0,0,0
4358,8,8,5,253,1946,7,23,-4,0,0,0,0,0,0
4359,-15,1,2,92,483,10,28,-5,0,0,0,0,0,0
4360,13,3,7,73,533,8,31,5,0,0,0,0,0,0
4361,-5,5,6,92,515,8,8,-9,0,0,0,0,0,0
4362,-20,8,2,29,120,13,9,-11,0,0,0,0,0,0
4363,-5,10,4,206,1464,7,9,-2,0,0,0,0,0,0
4364,133,6,3,72,464,4,16,139,0,0,0,0,0,1
4365,0,10,7,49,292,4,33,-6,0,0,0,0,0,0
4366,50,12,4,91,460,12,40,17,0,0,1,1,0,1
4367,-35,4,1,178,1372,4,7,-4,0,0,0,0,0,0
4368,-4,8,2,58,373,6,14,1,0,0,0,0,0,0
4369,-14,3,6,57,372,9,11,-10,0,0,0,0,0,0
4370,8,7,3,74,479,9,14,22,0,0,0,0,0,0
4371,7,4,7,34,189,3,10,10,0,0,0,0,0,0
4372,12,8,2,119,946,10,39,-2,0,0,0,0,0,0
4373,-16,5,2,78,430,1,5,0,0,0,0,0,0,0
4374,70,1,3,59,316,4,24,61,0,0,0,1,0,1
4375,-27,8,7,136,1035,5,14,-4,0,0,0,0,0,0
4376,28,1,4,110,925,9,18,51,0,1,0,0,0,0
4377,15,5,6,330,2556,5,26,-2,0,0,0,1,0,0
4378,-6,6,3,128,866,7,14,-5,0,0,0,0,0,0
4379,-10,8,2,57,368,7,14,0,0,0,0,0,0,0
4380,-5,5,6,125,983,4,16,-1,0,0,0,0,0,0
4381,14,1,1,60,290,3,20,6,0,0,0,0,0,0
4382,-15,7,2,42,259,6,7,0,0,0,0,0,0,0
4383,19,6,5,93,680,4,23,24,0,0,0,0,0,1
4384,-4,10,5,119,794,5,11,-8,0,0,0,0,0,0
4385,-2,1,3,42,256,3,12,1,0,0,0,0,0,0
4386,-7,10,5,85,569,3,12,-2,0,0,0,0,0,0
4387,-23,2,4,122,925,3,9,3,0,0,0,0,0,0
4388,-6,7,1,149,1190,11,20,10,0,0,0,0,0,0
4389,1,5,1,117,846,9,11,-3,0,0,0,0,0,0
4390,6,1,4,278,1999,23,12,0,0,0,0,0,0,0
4391,-17,4,6,54,230,7,10,-8,0,0,0,0,0,0
4392,46,6,6,129,938,10,29,50,0,0,0,0,0,1
4393,47,1,5,65,430,2,18,55,0,1,0,0,0,0
4394,-9,5,1,62,425,10,12,-9,0,0,0,0,0,0
4395,13,11,4,49,190,4,16,0,0,0,0,0,0,0
4396,-3,7,2,71,495,4,12,0,0,0,0,0,0,0
4397,0,3,2,27,120,5,14,-6,0,0,0,0,0,0
4398,-23,10,7,88,668,5,9,-5,0,0,0,0,0,0
4399,4,5,3,29,174,3,15,7,0,0,0,0,0,0
4400,-6,8,6,54,364,7,10,8,0,0,0,0,0,0
4401,13,10,7,222,1616,5,24,-3,0,0,0,0,0,0
4402,-14,9,6,82,630,6,13,-7,0,0,0,0,0,0
4403,-10,12,2,38,204,3,20,-6,0,0,0,0,0,0
4404,49,7,5,96,679,4,15,58,0,0,0,0,0,1
4405,-4,9,6,94,680,11,19,-3,0,0,0,0,0,0
4406,11,6,2,152,1003,11,10,-2,0,0,0,0,0,0
4407,-4,1,5,85,505,4,15,0,0,0,0,0,0,0
4408,-12,3,1,168,1449,8,13,-3,0,0,0,0,0,0
4409,-4,3,6,80,646,5,12,15,0,0,0,0,0,0
4411,-7,11,7,61,391,6,15,-6,0,0,0,0,0,0
4413,-14,10,3,145,1069,8,10,-7,0,0,0,0,0,0
4414,22,10,7,207,1515,7,21,27,0,1,0,0,0,0
4415,-10,10,1,44,281,2,12,-3,0,0,0,0,0,0
4416,2,6,1,47,287,2,9,4,0,0,0,0,0,0
4417,4,5,7,103,622,10,12,2,0,0,0,0,0,0
4418,1,6,5,63,224,4,8,0,0,0,0,0,0,0
4419,-12,9,1,109,814,2,13,-6,0,0,0,0,0,0
4420,10,12,1,77,576,6,31,4,0,0,0,0,0,0
4421,7,7,3,153,1197,14,12,-2,0,0,0,0,0,0
4422,14,6,4,51,185,5,25,-2,0,0,0,0,0,0
4423,36,6,5,154,1123,13,19,18,0,0,0,1,0,1
4424,4,11,4,267,2419,5,29,5,0,0,0,0,0,0
4426,-9,12,7,61,408,7,21,-1,0,0,0,0,0,0
4427,-1,12,4,81,595,6,17,0,0,0,0,0,0,0
4428,-16,11,4,128,957,10,12,-1,0,0,0,0,0,0
4429,5,4,2,73,377,2,12,3,0,0,0,0,0,0
4430,-14,6,2,134,978,8,7,-11,0,0,0,0,0,0
4431,-18,3,7,175,1504,4,11,-4,0,0,0,0,0,0
4432,-19,9,3,42,226,4,7,-2,0,0,0,0,0,0
4433,12,10,3,90,604,8,7,27,0,0,0,0,0,0
4434,-6,6,7,135,1044,3,12,4,0,0,0,0,0,0
4435,-8,8,2,78,584,3,13,3,0,0,0,0,0,0
4436,-10,6,6,139,925,2,14,-7,0,0,0,0,0,0
4437,-14,12,1,108,657,10,11,-1,0,0,0,0,0,0
4438,-9,6,1,43,239,5,7,-4,0,0,0,0,0,0
4439,-13,9,7,104,759,4,14,-4,0,0,0,0,0,0
4441,-21,11,1,54,345,3,12,-5,0,0,0,0,0,0
4442,-1,10,4,293,2227,7,24,0,0,0,0,0,0,0
4443,-12,10,1,140,1033,10,15,0,0,0,0,0,0,0
4444,1,12,4,42,217,4,19,-1,0,0,0,0,0,0
4445,-5,8,5,133,1020,6,6,10,0,0,0,0,0,0
4446,-4,10,6,38,237,2,10,1,0,0,0,0,0,0
4447,-5,4,2,47,259,12,15,-5,0,0,0,0,0,0
4448,-15,9,4,60,370,8,16,-2,0,0,0,0,0,0
4449,-8,9,5,71,457,8,23,-9,0,0,0,0,0,0
4450,-7,6,5,54,332,8,26,0,0,0,0,0,0,0
4451,-14,12,7,51,321,9,14,-1,0,0,0,0,0,0
4452,-10,12,3,76,493,9,11,-6,0,0,0,0,0,0
4453,-5,1,6,62,328,4,11,-2,0,0,0,0,0,0
4454,138,6,1,148,1189,7,11,138,0,0,0,0,1,1
4455,-18,7,7,64,517,2,15,-2,0,0,0,0,0,0
4456,-13,10,4,99,689,11,7,0,0,0,0,0,0,0
4457,2,7,5,116,868,10,20,5,0,0,0,0,0,0
4458,-2,11,3,291,2556,6,16,5,0,0,0,0,0,0
4459,-11,11,3,31,197,4,16,-1,0,0,0,0,0,0
4460,39,7,7,46,316,5,12,46,0,1,0,0,0,1
4461,2,12,6,78,576,4,28,-1,0,0,0,0,0,0
4462,1,10,3,58,324,4,11,-2,0,0,0,0,0,0
4463,-15,12,2,252,2288,9,12,8,0,0,0,0,0,0
4464,-1,2,5,114,632,12,20,-11,0,0,0,0,0,0
4465,1,7,4,80,516,24,11,-4,0,0,0,0,0,0
4466,5,10,3,21,102,5,21,-6,0,0,0,0,0,0
4467,129,12,3,44,281,6,23,126,0,1,0,1,0,1
4468,-5,12,4,314,2504,5,18,-2,0,0,0,0,0,0
4469,-8,9,4,83,629,6,10,-2,0,0,0,0,0,0
4470,30,3,7,71,372,4,9,26,0,0,0,1,0,1
4471,8,5,6,241,1774,19,19,5,0,0,0,0,0,0
4472,2,9,5,115,750,17,15,0,0,0,0,0,0,0
4473,9,9,6,184,1372,4,10,31,0,0,0,0,0,0
4474,-6,10,7,143,1055,16,9,-4,0,0,0,0,0,0
4475,37,1,2,79,483,4,14,33,0,1,0,1,0,0
4476,1,5,3,23,89,8,14,2,0,0,0,0,0,0
4477,-14,6,2,24,134,3,11,-2,0,0,0,0,0,0
4478,1,10,2,125,745,8,31,-5,0,0,0,0,0,0
4479,-4,1,2,227,1521,4,6,-1,0,0,0,0,0,0
4480,-15,8,5,65,451,8,9,-5,0,0,0,0,0,0
4481,10,5,7,118,717,4,8,0,0,0,0,0,0,0
4482,-2,9,5,263,1989,5,57,-2,0,0,0,0,0,0
4483,-13,1,7,145,1065,8,14,-5,0,0,0,0,0,0
4484,3,2,5,115,906,10,33,3,0,0,0,0,0,0
4485,-12,9,2,41,223,8,7,-3,0,0,0,0,0,0
4487,127,5,6,85,601,4,14,133,0,1,0,0,0,0
4488,-5,10,3,148,922,3,13,-4,0,0,0,0,0,0
4489,-9,4,7,145,1140,4,9,-2,0,0,0,0,0,0
4490,-5,5,2,112,872,7,14,-5,0,0,0,0,0,0
4491,-8,10,2,106,770,5,14,-10,0,0,0,0,0,0
4492,-6,9,2,31,192,4,9,-5,0,0,0,0,0,0
4493,0,11,2,87,573,6,11,-2,0,0,0,0,0,0
4494,-10,12,4,146,1065,3,13,3,0,0,0,0,0,0
4495,-5,11,2,50,299,19,13,-9,0,0,0,0,0,0
4496,-3,6,4,96,599,6,20,-5,0,0,0,0,0,0
4497,-8,11,2,68,213,5,20,0,0,0,0,0,0,0
4498,-4,5,5,205,1660,12,18,6,0,0,0,0,0,0
4499,-5,9,1,125,925,3,24,-7,0,0,0,0,0,0
4500,15,3,2,345,2300,5,32,-7,0,0,0,1,0,0
4502,69,10,1,198,1389,21,36,49,0,0,0,1,0,1
4503,7,1,7,114,756,4,15,0,0,0,0,0,0,0
4504,2,2,4,164,1005,8,23,-9,0,0,0,0,0,0
4505,24,10,3,91,552,4,39,-6,0,0,0,1,0,0
4506,-2,2,4,175,1545,9,11,4,0,0,0,0,0,0
4507,-2,7,7,50,293,5,10,-2,0,0,0,0,0,0
4508,9,2,2,184,1062,10,11,-6,0,0,0,0,0,0
4509,-12,3,1,122,872,8,9,-1,0,0,0,0,0,0
4510,-7,6,1,56,399,3,13,-4,0,0,0,0,0,0
4511,-4,12,3,162,922,8,12,-6,0,0,0,0,0,0
4512,-12,5,5,149,1080,4,14,-5,0,0,0,0,0,0
4513,-3,6,7,68,408,8,16,1,0,0,0,0,0,0
4514,15,5,7,48,264,9,27,-5,0,0,0,1,0,0
4515,-3,7,1,137,964,6,12,-3,0,0,0,0,0,0
4516,-12,1,4,69,526,9,15,-4,0,0,0,0,0,0
4517,-1,5,5,29,168,7,26,0,0,0,0,0,0,0
4518,-2,4,4,111,756,10,12,-5,0,0,0,0,0,0
4519,7,7,1,76,449,8,25,-10,0,0,0,0,0,0
4520,-9,3,5,48,331,6,21,-7,0,0,0,0,0,0
4521,18,12,2,19,72,6,18,21,0,0,0,0,0,1
4522,-14,4,6,199,1416,4,13,-5,0,0,0,0,0,0
4523,-5,6,2,254,2172,7,24,-8,0,0,0,0,0,0
4524,-19,10,3,37,201,4,11,-4,0,0,0,0,0,0
4525,-8,3,1,61,212,7,11,-6,0,0,0,0,0,0
4526,38,9,1,42,240,2,12,59,0,1,0,0,0,0
4527,68,8,5,78,542,4,12,73,0,1,0,0,0,1
4528,20,4,5,74,551,4,18,19,0,1,0,1,0,1
4529,-8,12,2,63,425,13,14,-4,0,0,0,0,0,0
4530,96,6,5,96,719,21,33,100,0,0,0,1,0,1
4531,-17,9,5,41,264,7,12,-3,0,0,0,0,0,0
4532,-6,5,1,44,296,5,9,-4,0,0,0,0,0,0
4533,-7,11,5,155,1127,16,15,-2,0,0,0,0,0,0
4534,-5,12,3,36,204,9,12,-2,0,0,0,0,0,0
4535,10,6,4,44,216,6,10,-3,0,0,0,0,0,0
4536,6,8,5,64,328,4,15,0,0,0,0,0,0,0
4537,-3,12,5,70,508,4,14,6,0,0,0,0,0,0
4538,-3,4,6,23,102,5,9,-3,0,0,0,0,0,0
4539,-19,3,5,95,645,5,15,-5,0,0,0,0,0,0
4540,9,4,5,127,866,11,25,-7,0,0,0,0,0,0
4541,15,10,5,52,342,8,44,-4,0,0,0,1,0,0
4542,-14,1,5,80,569,5,12,10,0,0,0,0,0,0
4543,0,3,2,55,338,6,10,-1,0,0,0,0,0,0
4544,-2,11,3,51,288,2,12,3,0,0,0,0,0,0
4545,19,5,5,61,356,10,17,13,0,0,1,1,0,0
4546,12,9,2,43,296,2,22,25,0,0,0,0,0,0
4547,-1,10,2,78,438,2,12,-3,0,0,0,0,0,0
4548,-2,7,1,141,1052,4,14,-1,0,0,0,0,0,0
4549,7,9,6,139,906,8,11,-8,0,0,0,0,0,0
4550,167,12,6,93,224,13,49,82,0,0,0,1,0,1
4551,28,10,2,108,781,4,15,37,0,1,0,0,0,1
4552,-10,2,6,44,231,11,15,-7,0,0,0,0,0,0
4553,-8,8,7,227,1703,5,7,3,0,0,0,0,0,0
4554,6,12,4,23,102,10,12,-5,0,0,0,0,0,0
4555,-15,6,1,83,577,3,9,0,0,0,0,0,0,0
4556,158,2,1,137,1024,14,26,161,0,0,0,1,0,0
4557,-23,11,1,27,142,7,13,-2,0,0,0,0,0,0
4558,-19,1,4,88,576,8,15,-10,0,0,0,0,0,0
4559,-3,10,2,136,1107,4,17,-5,0,0,0,0,0,0
4560,-54,11,5,320,2454,7,11,0,0,0,0,0,0,0
4561,14,6,1,145,810,2,18,0,0,0,0,0,0,0
4562,18,3,5,212,1698,4,12,19,0,1,0,0,0,1
4563,24,3,7,156,980,9,52,-3,0,0,0,1,0,0
4564,17,5,1,35,197,5,15,17,0,0,0,0,0,1
4565,-10,12,1,38,259,5,18,4,0,0,0,0,0,0
4566,-15,12,3,48,247,5,7,-9,0,0,0,0,0,0
4567,0,9,4,57,355,8,20,-4,0,0,0,0,0,0
4568,2,7,5,60,358,5,11,1,0,0,0,0,0,0
4569,-29,12,1,38,223,5,8,-5,0,0,0,0,0,0
4570,185,2,5,156,951,8,11,165,0,0,1,1,0,1
4571,-7,9,6,61,368,5,8,-1,0,0,0,0,0,0
4572,11,7,6,330,2475,12,44,-5,0,0,0,0,0,0
4573,29,9,2,275,2165,12,44,-2,0,0,0,1,0,0
4574,-9,3,3,31,123,2,15,-6,0,0,0,0,0,0
4575,16,4,5,89,577,5,10,17,0,1,0,0,0,1
4576,0,11,7,126,859,6,11,7,0,0,0,0,0,0
4577,41,8,7,39,256,3,26,51,0,1,0,0,0,0
4578,-12,8,5,132,1043,10,16,2,0,0,0,0,0,0
4579,7,4,5,48,317,4,12,15,0,0,0,0,0,0
4580,1,5,4,82,526,7,17,-3,0,0,0,0,0,0
4581,28,10,5,68,371,5,8,32,0,1,0,0,0,1
4582,-7,12,3,76,457,13,16,-4,0,0,0,0,0,0
4583,4,5,4,79,507,5,10,10,0,0,0,0,0,0
4584,-1,6,1,89,544,11,25,0,0,0,0,0,0,0
4586,10,12,4,47,228,15,16,7,0,0,0,0,0,0
4587,2,9,5,119,919,4,13,12,0,0,0,0,0,0
4588,22,11,1,103,589,8,16,16,0,1,0,1,0,0
4589,-18,7,2,26,113,13,11,-13,0,0,0,0,0,0
4590,15,12,5,69,446,7,22,12,0,1,0,1,0,1
4591,-4,8,7,51,318,4,9,2,0,0,0,0,0,0
4592,-23,3,1,115,834,2,13,-4,0,0,0,0,0,0
4593,22,3,4,318,2762,22,15,-3,0,1,0,0,0,0
4594,8,3,1,120,853,8,11,5,0,0,0,0,0,0
4595,-6,9,3,155,1249,6,15,-6,0,0,0,0,0,0
4596,24,7,2,73,483,6,23,27,0,0,0,0,0,1
4597,31,3,7,219,1599,8,10,46,0,1,0,1,0,0
4598,74,11,6,53,241,4,35,50,0,1,1,1,0,1
4599,8,1,1,168,1117,11,36,-6,0,0,0,0,0,0
4600,-10,9,1,101,689,7,12,0,0,0,0,0,0,0
4601,33,1,7,104,888,10,48,11,0,0,1,1,0,1
4602,3,6,1,219,1635,8,22,2,0,0,0,0,0,0
4603,-9,4,6,143,1107,8,14,-8,0,0,0,0,0,0
4604,-19,7,7,222,1723,2,14,-7,0,0,0,0,0,0
4605,-1,6,3,203,1522,7,45,-2,0,0,0,0,0,0
4606,-21,7,1,180,1501,3,12,-6,0,0,0,0,0,0
4607,-7,10,1,43,237,15,12,-7,0,0,0,0,0,0
4608,-11,12,6,47,248,3,7,-8,0,0,0,0,0,0
4609,-1,5,2,155,1034,8,17,-4,0,0,0,0,0,0
4610,-1,4,1,209,1721,6,24,-3,0,0,0,0,0,0
4611,19,10,2,188,1400,9,82,-15,0,0,0,1,0,0
4612,6,8,6,111,744,17,15,-13,0,0,0,0,0,0
4613,7,2,6,109,802,3,13,12,0,0,0,0,0,0
4614,-2,1,5,62,487,5,16,0,0,0,0,0,0,0
4615,-1,9,2,81,605,4,18,-1,0,0,0,0,0,0
4616,-2,9,6,43,247,4,13,3,0,0,0,0,0,0
4617,-6,12,1,138,957,4,15,4,0,0,0,0,0,0
4618,1,12,2,95,726,3,18,9,0,0,0,0,0,0
4619,-12,3,7,106,874,9,14,-9,0,0,0,0,0,0
4620,-6,3,6,38,157,3,23,-4,0,0,0,0,0,0
4621,18,5,5,52,258,3,28,0,0,0,0,1,0,0
4622,-8,4,6,66,446,5,12,-1,0,0,0,0,0,0
4623,35,1,7,29,103,13,7,42,0,0,0,0,0,1
4624,-9,4,5,67,373,2,14,-5,0,0,0,0,0,0
4625,52,8,5,82,491,5,29,51,0,1,0,1,0,1
4626,22,2,7,54,370,4,10,24,0,0,0,1,0,1
4627,60,1,2,140,1189,5,15,65,0,0,0,0,0,1
4628,0,9,6,32,83,3,16,-4,0,0,0,0,0,0
4629,-6,11,7,83,543,6,8,2,0,0,0,0,0,0
4630,100,8,4,91,569,6,60,80,0,0,0,1,0,0
4631,8,7,6,118,851,6,13,8,0,0,0,0,0,0
4633,22,3,1,66,342,6,21,10,0,0,0,1,0,1
4634,7,5,3,37,224,3,22,-5,0,0,0,0,0,0
4635,-4,2,1,154,1034,10,11,-2,0,0,0,0,0,0
4636,-7,12,2,139,1199,12,11,-6,0,0,0,0,0,0
4637,-14,1,2,83,541,7,8,-6,0,0,0,0,0,0
4638,-11,10,4,180,1506,4,9,1,0,0,0,0,0,0
4639,-3,8,2,50,293,5,9,-7,0,0,0,0,0,0
4640,6,7,3,62,391,10,9,13,0,0,0,0,0,0
4641,-2,12,7,161,1091,12,11,-1,0,0,0,0,0,0
4642,-8,1,5,61,444,3,8,0,0,0,0,0,0,0
4643,-11,2,4,49,264,7,12,-5,0,0,0,0,0,0
4644,-10,2,1,177,1440,7,15,-2,0,0,0,0,0,0
4645,-4,12,2,196,1379,5,18,0,0,0,0,0,0,0
4646,-5,11,7,69,414,7,12,-4,0,0,0,0,0,0
4647,-16,5,2,85,669,16,12,-6,0,0,0,0,0,0
4648,183,4,4,106,695,13,16,185,0,1,0,0,0,1
4649,-2,5,6,83,599,7,20,-8,0,0,0,0,0,0
4650,-13,7,4,110,843,6,12,-1,0,0,0,0,0,0
4651,10,2,7,136,888,8,10,10,0,0,0,0,0,0
4652,-44,3,2,45,228,6,9,-10,0,0,0,0,0,0
4653,13,5,3,92,680,9,13,14,0,0,0,0,0,0
4654,4,10,3,68,481,5,28,-3,0,0,0,0,0,0
4655,23,5,5,150,1127,22,24,10,0,0,0,1,0,1
4656,-9,5,7,137,1140,4,14,11,0,0,0,0,0,0
4657,6,4,3,60,321,7,20,0,0,0,0,0,0,0
4658,-5,12,3,41,224,6,11,8,0,0,0,0,0,0
4659,-13,3,3,53,337,3,14,-3,0,0,0,0,0,0
4660,1,1,4,159,1068,13,11,-6,0,0,0,0,0,0
4662,1,1,4,56,303,2,8,5,0,0,0,0,0,0
4663,-6,6,6,166,1121,4,9,-5,0,0,0,0,0,0
4664,-10,12,6,153,1068,3,15,9,0,0,0,0,0,0
4665,229,12,3,63,354,7,5,244,0,1,0,0,0,1
4666,-7,9,4,131,950,5,35,-8,0,0,0,0,0,0
4667,-22,5,2,242,2125,6,13,-7,0,0,0,0,0,0
4668,-15,11,5,177,1476,5,10,-7,0,0,0,0,0,0
4669,-2,1,4,49,306,3,23,-5,0,0,0,0,0,0
4670,-1,10,2,136,1009,6,30,1,0,0,0,0,0,0
4671,-1,4,3,305,2586,14,23,-3,0,0,0,0,0,0
4672,-13,11,1,75,408,5,8,-6,0,0,0,0,0,0
4673,157,1,5,49,247,13,10,150,0,1,0,1,0,0
4674,-6,9,5,84,602,5,20,-5,0,0,0,0,0,0
4675,-11,4,7,55,422,5,14,-1,0,0,0,0,0,0
4676,-5,5,7,75,438,18,11,-10,0,0,0,0,0,0
4677,-17,12,1,61,395,16,8,-12,0,0,0,0,0,0
4678,7,6,3,92,576,7,20,-2,0,0,0,0,0,0
4679,41,12,2,36,189,5,7,43,0,1,0,0,0,1
4680,22,9,6,124,919,5,7,45,0,1,0,0,0,0
4681,-2,6,6,90,647,6,6,6,0,0,0,0,0,0
4682,-7,8,1,168,1303,3,11,4,0,0,0,0,0,0
4684,2,4,5,81,545,6,18,-3,0,0,0,0,0,0
4685,-3,6,6,23,86,6,12,-3,0,0,0,0,0,0
4686,-2,11,4,106,765,5,10,-3,0,0,0,0,0,0
